acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times
0.8471298786986753,0.8509871593158402,0.8470537481601786,20,7,7,100,300,2.8
0.8462543775059636,0.8498198243922246,0.8462797543521291,20,7,7,100,1000,2.3
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,7,7,400,300,2.3
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,7,7,400,1000,2.2
0.8475232198142415,0.8514439425468203,0.8472440745064204,20,7,10,100,300,3.1
0.8462543775059636,0.8498198243922246,0.8462416890828808,20,7,10,100,1000,3.0
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,7,10,400,300,3.0
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,7,10,400,1000,3.0
0.8488301273917678,0.8529157996244227,0.8482083946607115,20,7,18,100,300,5.1
0.8462543775059636,0.8498198243922246,0.8463558848906257,20,7,18,100,1000,5.0
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,7,18,400,300,5.0
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,7,18,400,1000,4.9
0.8469014870831854,0.8510379130081713,0.8470791250063442,20,10,7,100,300,3.1
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,10,7,100,1000,2.9
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,10,7,400,300,2.8
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,10,7,400,1000,2.8
0.8485129168146983,0.8526620311627671,0.8479800030452216,20,10,10,100,300,4.1
0.8462543775059636,0.8498198243922246,0.8462163122367152,20,10,10,100,1000,3.9
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,10,10,400,300,3.8
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,10,10,400,1000,3.8
0.8500989697000457,0.8544384103943562,0.8482591483530427,20,10,18,100,300,6.9
0.8462543775059636,0.8498198243922246,0.846406638582957,20,10,18,100,1000,6.7
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,10,18,400,300,6.4
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,10,18,400,1000,6.3
0.8478658072374765,0.8519514794701315,0.8475612850834898,20,15,7,100,300,3.9
0.8462543775059636,0.8498198243922246,0.846229000659798,20,15,7,100,1000,3.5
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,15,7,400,300,3.2
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,15,7,400,1000,3.3
0.8487666852763539,0.8526620311627671,0.8483860325838705,20,15,10,100,300,5.6
0.8462543775059636,0.8498198243922246,0.8461401816982186,20,15,10,100,1000,4.8
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,15,10,400,300,4.4
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,15,10,400,1000,4.3
0.8493122874689134,0.852611277470436,0.8478531188143937,20,15,18,100,300,9.1
0.8462543775059636,0.8498198243922246,0.8463305080444602,20,15,18,100,1000,8.3
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,15,18,400,300,7.6
0.8462543775059636,0.8498198243922246,0.8462543775059636,20,15,18,400,1000,7.5
0.8478150535451454,0.8516469573161447,0.8475993503527381,20,20,7,100,300,4.2
