acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,9,100,300,7.0
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,9,100,1000,6.4
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,9,400,300,5.8
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,9,400,1000,5.7
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,18,100,300,13.3
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,18,100,1000,12.2
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,18,400,300,11.7
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,12,18,400,1000,11.7
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,9,100,300,9.7
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,9,100,1000,8.8
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,9,400,300,7.8
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,9,400,1000,7.2
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,18,100,300,19.4
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,18,100,1000,17.9
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,18,400,300,17.1
0.9784296807592753,0.9785819418362686,0.9784296807592753,30,20,18,400,1000,14.7
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,9,100,300,22.6
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,9,100,1000,20.5
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,9,400,300,19.3
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,9,400,1000,19.3
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,18,100,300,44.9
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,18,100,1000,43.5
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,18,400,300,38.4
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,12,18,400,1000,41.2
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,9,100,300,30.4
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,9,100,1000,27.0
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,9,400,300,22.4
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,9,400,1000,24.0
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,18,100,300,59.4
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,18,100,1000,53.2
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,18,400,300,44.7
0.9784296807592753,0.9785819418362686,0.9784296807592753,100,20,18,400,1000,49.8
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,9,100,300,87.1
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,9,100,1000,83.3
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,9,400,300,78.0
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,9,400,1000,76.8
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,18,100,300,163.3
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,18,100,1000,180.0
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,18,400,300,173.5
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,12,18,400,1000,156.1
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,9,100,300,127.6
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,9,100,1000,124.6
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,9,400,300,111.4
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,9,400,1000,100.5
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,18,100,300,251.2
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,18,100,1000,238.8
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,18,400,300,210.6
0.9784296807592753,0.9785819418362686,0.9784296807592753,400,20,18,400,1000,177.2
