acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times
0.6948941785514896,0.6950210627823175,0.6881693143176166,20,7,7,100,300,2.6
0.6924072476272649,0.693549205704715,0.687458762624981,20,7,7,100,1000,2.4
0.6922676749733543,0.6903517230878546,0.687116175201746,20,7,7,400,300,2.4
0.6916840075115465,0.6898441861645435,0.6861518550474547,20,7,7,400,1000,2.4
0.69389179312795,0.6954778460132974,0.6891336344719078,20,7,10,100,300,3.3
0.6907196873572552,0.6918235801654571,0.686595949855352,20,7,10,100,1000,3.5
0.6921788560117749,0.6925341318580926,0.6870781099324976,20,7,10,400,300,3.6
0.6909988326650763,0.6918743338577882,0.6873572552403188,20,7,10,400,1000,4.4
0.6953382733593869,0.6955793533979597,0.6922042328579404,20,7,18,100,300,6.5
0.6924706897426788,0.6930924224737349,0.6895904177028879,20,7,18,100,1000,6.0
0.690846571588083,0.6892858955489012,0.6872430594325737,20,7,18,400,300,5.8
0.6867355225092625,0.686595949855352,0.6857458255088058,20,7,18,400,1000,5.8
0.7096635030198447,0.7071511952494544,0.7008069837080647,20,10,7,100,300,3.6
0.7031035882860478,0.7012130132467137,0.6986880170532406,20,10,7,100,1000,3.3
0.7019362533624321,0.7027863777089783,0.695909252398112,20,10,7,400,300,3.3
0.7003755773232503,0.699588895092118,0.6963406587829265,20,10,7,400,1000,2.9
0.711312998020606,0.7066436583261432,0.7041567274019185,20,10,10,100,300,4.4
0.705679338171852,0.7020758260163427,0.7004390194386642,20,10,10,100,1000,3.9
0.700274069938588,0.6986245749378267,0.6955159112825458,20,10,10,400,300,3.7
0.6977998274374461,0.6971527178602244,0.6938664162817845,20,10,10,400,1000,3.8
0.7132797035984367,0.7100949094046591,0.7060092371720043,20,10,18,100,300,7.5
0.7053494391716998,0.7037506978632696,0.7012130132467137,20,10,18,100,1000,6.7
0.7044866264020707,0.7004009541694158,0.6995762066690352,20,10,18,400,300,6.2
0.7030401461706339,0.700045678323098,0.6992209308227173,20,10,18,400,1000,6.2
0.7227960209105212,0.7131908846368573,0.710564381058722,20,15,7,100,300,3.7
0.7111734253666955,0.7086738060193879,0.704524691671319,20,15,7,100,1000,3.3
0.7062503172105771,0.7040552200172563,0.7006293457849059,20,15,7,400,300,3.0
0.7051210475562097,0.7036999441709384,0.7012891437852103,20,15,7,400,1000,2.9
