acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,9,100,300,6.7
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,9,100,1000,6.1
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,9,400,300,5.9
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,9,400,1000,5.8
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,18,100,300,12.1
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,18,100,1000,11.7
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,18,400,300,11.2
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,12,18,400,1000,10.7
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,9,100,300,8.7
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,9,100,1000,7.5
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,9,400,300,6.9
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,9,400,1000,6.0
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,18,100,300,15.6
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,18,100,1000,14.4
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,18,400,300,12.4
0.8542100187788662,0.8575343856265544,0.8542100187788662,30,20,18,400,1000,11.9
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,9,100,300,22.0
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,9,100,1000,20.5
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,9,400,300,21.4
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,9,400,1000,22.3
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,18,100,300,40.7
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,18,100,1000,39.0
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,18,400,300,35.2
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,12,18,400,1000,35.0
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,9,100,300,27.4
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,9,100,1000,26.6
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,9,400,300,20.8
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,9,400,1000,20.0
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,18,100,300,52.5
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,18,100,1000,46.6
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,18,400,300,44.5
0.8542100187788662,0.8575343856265544,0.8542100187788662,100,20,18,400,1000,40.3
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,9,100,300,87.9
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,9,100,1000,84.9
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,9,400,300,75.2
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,9,400,1000,73.7
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,18,100,300,157.3
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,18,100,1000,145.9
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,18,400,300,138.1
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,12,18,400,1000,135.3
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,9,100,300,104.0
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,9,100,1000,91.8
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,9,400,300,81.2
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,9,400,1000,80.9
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,18,100,300,197.4
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,18,100,1000,177.6
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,18,400,300,154.4
0.8542100187788662,0.8575343856265544,0.8542100187788662,400,20,18,400,1000,151.2
