acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times,f1_train,f1_test
0.9070325566046934,0.9045760783970601,0.9011602180940024,30,12,9,100,300,13.9,0.9051060246497742,0.9018132056106739
0.8927304499126274,0.8915390672849768,0.8892355460224843,30,12,9,100,1000,13.1,0.8893102300780857,0.8872516917703558
0.8894230408663761,0.8875317175605915,0.8845781741002122,30,12,9,400,300,12.5,0.886751874155094,0.8838906653659241
0.8905480099297269,0.8884941814681949,0.882755724217584,30,12,9,400,1000,12.3,0.8878402680643723,0.8848822084116201
0.9020751929321944,0.8989062910140869,0.898040303891643,30,12,18,100,300,24.3,0.8995066536339078,0.8952322228468834
0.8876605893337933,0.8866042523405372,0.8855456474946939,30,12,18,100,1000,22.8,0.8832711205317831,0.8811837617807767
0.8774533700323242,0.8765421296701373,0.8740109646984708,30,12,18,400,300,21.4,0.8744332590486437,0.8725360891795696
0.8755634220058949,0.8756496631376324,0.8733509828479716,30,12,18,400,1000,21.5,0.8720838794233291,0.8711514052583863
0.9163997990055274,0.9125207804707324,0.9100024749319394,30,20,9,100,300,16.0,0.9143875333133644,0.9096168797121627
0.8953778771083796,0.893988975413422,0.8914704845616745,30,20,9,100,1000,14.6,0.8914515150100378,0.8891288433382138
0.8937129228946203,0.8927465220054248,0.8873755971710778,30,20,9,400,300,13.7,0.8909997077327755,0.889001575601717
0.8922954618747985,0.8895616414384461,0.8852831547132454,30,20,9,400,1000,13.5,0.889166724549096,0.8852900012723341
0.9124849066650668,0.9092134044973313,0.9073250485611646,30,20,18,100,300,27.2,0.9102432945918297,0.9059599767981439
0.8892505456099957,0.8888091696561379,0.8876980883025717,30,20,18,100,1000,25.3,0.8846931684196553,0.8834042865531416
0.8786833362082542,0.8773470994837693,0.8762009044751269,30,20,18,400,300,22.8,0.8753275580355766,0.8729217659323725
0.8766283927192002,0.8762621401697437,0.8740409638734935,30,20,18,400,1000,22.5,0.8728944521712255,0.8714667442240925
0.9080150295866863,0.9044710823344124,0.9042876320901175,100,12,9,100,300,47.2,0.9063089627145574,0.9017653092440302
0.8929554437252976,0.8912415784408084,0.8911779926052034,100,12,9,100,1000,44.9,0.8898203685262808,0.8871046847468711
0.8904805117859259,0.8883716860617726,0.8876755889213047,100,12,9,400,300,42.9,0.8877736875677255,0.8846160803111152
0.8890105522098142,0.8870067372473532,0.8867606140831127,100,12,9,400,1000,41.8,0.8860958245141428,0.8830190046560501
0.9050601108469517,0.9014611952051798,0.9026376774638697,100,12,18,100,300,83.2,0.9026492867304956,0.8979651004765615
0.890270517560767,0.88915915653163,0.8891005497348823,100,12,18,100,1000,78.3,0.8861161489184498,0.8840563792787846
0.8831232141116119,0.8823169131157581,0.8819532462857271,100,12,18,400,300,76.6,0.8798809909201621,0.8780797331351184
0.8820132446357725,0.8818969288651676,0.8810007724787569,100,12,18,400,1000,73.9,0.8785079928952043,0.8774491111474279
0.915334828292222,0.9111908303438621,0.9111274439952901,100,20,9,100,300,55.3,0.9135465886551436,0.9084612470915028
0.8944554024764318,0.8925190305363548,0.8925504548624913,100,20,9,100,1000,50.1,0.890745211902895,0.8877599502942144
0.8930454412503657,0.8907865955026687,0.8905105109609486,100,20,9,400,300,45.8,0.8902113245313523,0.8869199688354986
0.8907955031236641,0.8887391722810395,0.8882755724217584,100,20,9,400,1000,45.1,0.887598903855803,0.88449240607514
0.9129198947028957,0.9096858867792458,0.9095374877190877,100,20,18,100,300,97.8,0.9108033155877179,0.9066575030294262
0.8934654297006832,0.8912065797532592,0.892212964143486,100,20,18,100,1000,89.0,0.8893648506561782,0.8861167591727575
0.8839856903935142,0.8830518855542917,0.882598228548715,100,20,18,400,300,80.4,0.880611874753992,0.8786960230882326
0.8843906792563204,0.883436871117333,0.8825157308174025,100,20,18,400,1000,79.0,0.881263238975544,0.879275033982782
