acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times,f1_train,f1_test
0.835310836029928,0.8331935123042505,0.8284623418425874,30,12,9,100,300,11.4,0.8247969108593493,0.8207285919756133
0.824156351122297,0.8250639181847236,0.818703237625627,30,12,9,100,1000,12.5,0.8116454999770757,0.8110952935593805
0.8226753642542846,0.8231263982102909,0.8166743712226274,30,12,9,400,300,11.8,0.8107377154030297,0.8095248338316591
0.8244645333607273,0.8250639181847236,0.8166486893694249,30,12,9,400,1000,10.4,0.8121753945644907,0.8112093123517999
0.827957265396271,0.8251038670501758,0.8214511959182975,30,12,18,100,300,22.5,0.8163332449895357,0.8114718801136852
0.814414368140805,0.8148769574944071,0.8124796685328813,30,12,18,100,1000,22.4,0.8007499793204231,0.7994199887460502
0.8129590631259952,0.8131791307126878,0.8110329241358056,30,12,18,400,300,21.5,0.7980814549890488,0.7964748123163965
0.8100826955673122,0.8111816874400767,0.8089698152618693,30,12,18,400,1000,20.3,0.7939288666784323,0.7932098090258789
0.8361326553324088,0.8338326941514861,0.8293355248514733,30,20,9,100,300,14.4,0.8237417358796338,0.8195796916003383
0.828299690105638,0.8284595717481623,0.8230520314345883,30,20,9,100,1000,12.8,0.8140580529726423,0.8126853952189845
0.8254918074888284,0.8272411313518696,0.8195507387813105,30,20,9,400,300,11.9,0.8119135272787665,0.8121048858378049
0.8230777132877909,0.8250838926174496,0.8162463403359186,30,20,9,400,1000,14.6,0.8091742611008005,0.8097090332254069
0.8369972777235606,0.8330736657078939,0.8299262074751314,30,20,18,100,300,27.4,0.8255919395465996,0.819670716181516
0.8156727789477288,0.8158756791307127,0.8134298971013748,30,20,18,100,1000,23.7,0.8013359905521111,0.7999565972222222
0.814799595938843,0.8155361137743689,0.8103737565702741,30,20,18,400,300,21.4,0.7989442575416814,0.7978017647187616
0.8091410276165528,0.8105225311601151,0.8076600407485404,30,20,18,400,1000,20.9,0.7940586925798316,0.7935222672064778
0.8345660622870547,0.83309364014062,0.83014878353622,100,12,9,100,300,37.5,0.8245048448468447,0.8212237911852802
0.8237368808533224,0.8249840204538191,0.8212114986217406,100,12,9,100,1000,35.3,0.8112325351131322,0.8113020631433863
0.8229493040217782,0.8239852988175136,0.8206636190867533,100,12,9,400,300,34.3,0.8096000883782588,0.8091070577531302
0.8219049086582088,0.8239253755193352,0.819525056928108,100,12,9,400,1000,33.8,0.8086601427415201,0.8094177674961623
0.8288133271696886,0.8269215404282518,0.8249096854829044,100,12,18,100,300,74.9,0.817773403683352,0.8140518036867744
0.817239371993083,0.8176334292106104,0.8150820963240707,100,12,18,100,1000,69.1,0.8029826228993826,0.8017544621531245
0.8139435341654254,0.8151166506871205,0.8124283048264763,100,12,18,400,300,71.3,0.798937981053878,0.7985548881344128
0.813241563511223,0.81429769894535,0.8116236067594638,100,12,18,400,1000,66.1,0.7975087712784718,0.7968179732062853
0.8385467495334463,0.8356303930968361,0.8326142414436626,100,20,9,100,300,44.9,0.8270010456988753,0.8222332634853428
0.8250894584553221,0.8254833812719718,0.8227267279606897,100,20,9,100,1000,41.8,0.8107937919028041,0.8096804408913674
0.8245415789203349,0.8255233301374241,0.8219562723646139,100,20,9,400,300,39.8,0.8100005562044608,0.8094084789771115
0.8216224082729809,0.8230864493448387,0.8195507387813105,100,20,9,400,1000,38.0,0.8067911022096117,0.8069234626032743
0.8375793997294845,0.8339125918823905,0.8318609070830552,100,20,18,100,300,94.8,0.8261128575487349,0.8204995358677116
0.818703237625627,0.8190516139341643,0.8159895218038934,100,20,18,100,1000,81.4,0.8049261265244464,0.8037350781029964
0.8151677025014125,0.8162551933525087,0.8131645179516154,100,20,18,400,300,78.1,0.7993009788155682,0.7988806051728284
0.8117434554077422,0.8126597954618089,0.8105278476894893,100,20,18,400,1000,73.4,0.7962607817523186,0.7955709583905491
