acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times,f1_train,f1_test
0.937465728047425,0.9347983954630334,0.9290996665431641,30,12,9,100,300,16.1,0.9368333595311342,0.9335494898588521
0.9223712486105965,0.9218479839546303,0.9153612449055205,30,12,9,100,1000,13.6,0.9213182719461636,0.9202090100268323
0.9198814375694702,0.9184072204163497,0.9098406817339756,30,12,9,400,300,14.8,0.9186455981941309,0.9164497795718914
0.9158058540200074,0.9141192336952763,0.9069951834012597,30,12,9,400,1000,13.9,0.914966546423386,0.9125728266417896
0.9430307521304186,0.9410920533923508,0.9354723971841423,30,12,18,100,300,30.1,0.9422163429739642,0.9397236523185253
0.9248907002593553,0.9228162390206791,0.9182215635420526,30,12,18,100,1000,22.7,0.9228990446053673,0.9201030927835051
0.9221193034457207,0.9222629504115084,0.9152278621711745,30,12,18,400,300,24.2,0.9208345887315457,0.920235603023099
0.9154353464246017,0.9151393595684348,0.9092404594294183,30,12,18,400,1000,21.7,0.9139989148128053,0.9129663782096752
0.9432160059281215,0.940331281554741,0.9355168580955909,30,20,9,100,300,16.8,0.9421743297187573,0.9387610242578035
0.9227862171174509,0.9220381769140328,0.917339755464987,30,20,9,100,1000,15.9,0.9209708001516875,0.9195496636751298
0.9208966283808818,0.9204647624317034,0.9115450166728418,30,20,9,400,300,14.5,0.919371284847844,0.9183412625150891
0.9182512041496851,0.9174043848122276,0.9101593182660245,30,20,9,400,1000,14.0,0.9166666666666666,0.9150287269428485
0.947276769173768,0.9447403001590705,0.94,30,20,18,100,300,27.5,0.9462398089869812,0.9431276247419745
0.9242682474990738,0.9231966249394841,0.9200592812152649,30,20,18,100,1000,26.0,0.9218618591066867,0.9201021656234261
0.9228751389403482,0.9230237222491182,0.91622823267877,30,20,18,400,300,26.8,0.9213493334945441,0.9208054646364024
0.9198295665061134,0.9199114738225327,0.9128714338643942,30,20,18,400,1000,25.4,0.918287349984517,0.9176884529267513
0.935583549462764,0.9329829172141918,0.9320118562430529,100,12,9,100,300,52.4,0.9350721130505576,0.9318661229081704
0.9219266394961096,0.9208624386195449,0.9190292701000371,100,12,9,100,1000,51.0,0.9207271195112409,0.9189954515689432
0.9192367543534642,0.9188221868732277,0.9166728417932568,100,12,9,400,300,49.7,0.9178320755712702,0.916798100267593
0.9172508336420897,0.9158136800608617,0.9134790663208596,100,12,9,400,1000,46.8,0.9158864425546659,0.9138001239267062
0.942274916635791,0.9406943772045093,0.9394442386068914,100,12,18,100,300,87.8,0.941520906838826,0.9393971518428212
0.9282623193775472,0.9275537727367038,0.9255576139310856,100,12,18,100,1000,95.6,0.9267672756155679,0.9254554511813265
0.9257280474249722,0.9253579085690573,0.9227047054464617,100,12,18,400,300,80.4,0.9245909039611782,0.9235861580670857
0.923052982586143,0.9230410125181547,0.9204890700259355,100,12,18,400,1000,77.9,0.9218977992388345,0.9212477220049895
0.9428529084846239,0.9399508956359361,0.9386143015931827,100,20,9,100,300,57.9,0.941898835264514,0.9384187102150823
0.9224749907373101,0.9212082440002767,0.919933308632827,100,20,9,100,1000,58.2,0.9208204041474306,0.9188033426580903
0.9230085216746944,0.9220381769140328,0.9193256761763616,100,20,9,400,300,51.9,0.9216723961160364,0.9199950318493941
0.921430159318266,0.9202918597413375,0.917599110781771,100,20,9,400,1000,49.9,0.9200033196773877,0.9181433999786924
0.9461800666913672,0.9440313991285705,0.9428677287884402,100,20,18,100,300,108.9,0.945210129676149,0.9425523985305341
0.9280844757317525,0.9271733868178988,0.9247202667654687,100,20,18,100,1000,103.2,0.9262296951131449,0.9246619446233098
0.9266024453501297,0.9263261636351061,0.9233864394220082,100,20,18,400,300,90.1,0.9253101082079704,0.9244222139449085
0.9259799925898481,0.9258420361020817,0.9232975175991108,100,20,18,400,1000,79.8,0.9247323171053325,0.9239660337889345
