acc_train,acc_test,oob_score,n_trees,max_depth,max_features,min_samples_leaf,min_samples_split,times,f1_train,f1_test
0.8665840137719728,0.8668005601415094,0.8609615111265537,30,12,9,100,300,13.4,0.8607413390921604,0.8596882824479339
0.8568078083295165,0.8572928950471698,0.8534516796436976,30,12,9,100,1000,12.5,0.8497294251216138,0.8488161002557145
0.8552363504272155,0.8566848466981132,0.8502455896520682,30,12,9,400,300,12.7,0.8474367509986684,0.8475679065574412
0.853459576417076,0.8539025648584906,0.8491795252459845,30,12,9,400,1000,12.2,0.8451867486464164,0.844110650177929
0.8597533047996588,0.8592091686320755,0.8568078083295165,30,12,18,100,300,28.1,0.8534169692967976,0.8514089026311185
0.8463761706966534,0.8464033018867925,0.8449547514885418,30,12,18,100,1000,26.6,0.8377589485272042,0.8363436469294802
0.8450258224489473,0.8462743219339622,0.8422856420866434,30,12,18,400,300,28.7,0.8351851385284657,0.835095764236159
0.8441571773773237,0.8445423054245284,0.8406431132239367,30,12,18,400,1000,24.3,0.8344559737612509,0.8333761232349166
0.8726329421798253,0.8715912441037735,0.8677448394585973,30,20,9,100,300,17.7,0.8666374513192384,0.8642658200728435
0.8570052276639765,0.8579193691037735,0.8546598859705924,30,20,9,100,1000,16.1,0.8490446497048917,0.8486228626396278
0.8546440924238357,0.8560399469339622,0.852030260435586,30,20,9,400,300,13.0,0.8454790426701813,0.845522668406588
0.8553074213876211,0.8562610554245284,0.8509641960295024,30,20,9,400,1000,12.8,0.8464857528255569,0.845936605115039
0.8687477296776537,0.8679061025943396,0.8627303883633147,30,20,18,100,300,29.2,0.862362225589811,0.8601470903806012
0.848871551084227,0.8489091981132075,0.8468183900058436,30,20,18,100,1000,26.7,0.8398145203140432,0.8385445380798614
0.845396970797732,0.8466428360849056,0.8427041710756985,30,20,18,400,300,24.5,0.8356695596702983,0.8355300859598853
0.8421750872593459,0.8425339033018868,0.8405009713031255,30,20,18,400,1000,24.2,0.8321970714669533,0.8309797871919622
0.8656837816068355,0.8653633549528302,0.8625645561223684,100,12,9,100,300,43.4,0.8597022312038601,0.8579869006666279
0.853799137672347,0.8545843160377359,0.8522434733168027,100,12,9,100,1000,41.2,0.8463517461160536,0.8458172156449029
0.8524487894246411,0.8528891509433962,0.8507746734684208,100,12,9,400,300,41.1,0.8441994846951113,0.8431125957948516
0.8508299508820696,0.8512676886792453,0.8498428542097699,100,12,9,400,1000,39.3,0.8421729830893656,0.8410335184528732
0.859974414454254,0.8596145341981132,0.8571236792646525,100,12,18,100,300,83.5,0.8537567010309278,0.852015150043702
0.8449152676216498,0.8452056308962265,0.8443072160715132,100,12,18,100,1000,77.9,0.836288460416302,0.8351549163118341
0.8450968934093529,0.8451319280660378,0.8435254355070518,100,12,18,400,300,75.6,0.8358713477693364,0.8343809730240991
0.8422619517665082,0.8433262087264151,0.8415828292559661,100,12,18,400,1000,74.3,0.8326365091201581,0.8323177345244434
0.8699322456844133,0.8691221992924528,0.8662918331569721,100,20,9,100,300,51.8,0.8637330090260025,0.8616666991255575
0.8547072666108628,0.8550818101415094,0.8532463635358593,100,20,9,100,1000,47.2,0.8465611995563376,0.8453324418398851
0.8514458992055846,0.8524285082547169,0.8507746734684208,100,20,9,400,300,43.5,0.8422420877849153,0.8417037256645915
0.852606724892209,0.8533497936320755,0.8512247895509895,100,20,9,400,1000,42.7,0.843573218461126,0.8428596813362554
0.8676658717248132,0.8669295400943396,0.8634489947407489,100,20,18,100,300,98.5,0.8612380763116058,0.8591763512986506
0.8473395770488179,0.8477668042452831,0.8457681191465167,100,20,18,100,1000,90.2,0.8380361930294906,0.8371121012578369
0.845633873999084,0.8466796875,0.8438965838558365,100,20,18,400,300,83.0,0.8359241228806445,0.8355306070009686
0.843130596838132,0.84375,0.8419144937378588,100,20,18,400,1000,83.7,0.8335163131385087,0.832629376702325
