Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
13 May 2020,BKK,KBP,PS1172,10:50,UR-GEA,3:55 AM,11:19 AM,2:50 PM,Landed 10:09 PM
12 May 2020,KBP,BKK,PS1171,9:47,UR-GEA,4:00 PM,4:31 PM,1:45 AM,Landed 2:18 AM
11 May 2020,CHR,KBP,PS2634,2:50,UR-GEA,7:51 PM,5:00 PM,â€”,Landed 7:49 PM
11 May 2020,KBP,CHR,PS2633,3:11,UR-GEA,9:41 AM,6:30 AM,â€”,Landed 9:41 AM
08 May 2020,JFK,KBP,PS2612,8:32,UR-GEA,7:00 PM,10:07 PM,6:38 AM,Landed 6:39 AM
08 May 2020,KBP,JFK,PS2611,9:45,UR-GEA,4:21 AM,4:20 AM,2:05 PM,Landed 2:05 PM
05 May 2020,YYZ,KBP,PS1142,8:50,UR-GEA,10:30 AM,11:27 AM,8:40 PM,Landed 8:16 PM
04 May 2020,KBP,YYZ,PS1141,9:37,UR-GEA,11:00 PM,11:44 PM,9:00 AM,Landed 9:21 AM
04 May 2020,YYZ,KBP,PS2902,9:09,UR-GEA,10:50 AM,10:15 AM,7:19 PM,Landed 7:23 PM
03 May 2020,KBP,YYZ,PS2901,9:59,UR-GEA,8:30 PM,8:48 PM,6:47 AM,Landed 6:47 AM
01 May 2020,JFK,KBP,PS1132,8:47,UR-GEA,6:00 PM,7:40 PM,3:35 AM,Landed 4:26 AM
01 May 2020,KBP,JFK,PS2131,9:56,UR-GEA,3:23 AM,3:23 AM,1:20 PM,Landed 1:20 PM
27 Apr 2020,MIA,KBP,PS1106,10:33,UR-GEA,6:00 AM,8:15 AM,6:10 PM,Landed 6:47 PM
26 Apr 2020,KBP,MIA,PS1105,12:30,UR-GEA,2:00 PM,3:53 PM,3:00 AM,Landed 4:23 AM
25 Apr 2020,KBP,FRA,PS2629,2:20,UR-GEA,8:59 PM,6:35 PM,â€”,Landed 8:55 PM
29 Mar 2020,BKK,KBP,PS1172,10:23,UR-GEA,4:00 AM,4:13 AM,3:05 PM,Landed 2:36 PM
