Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
22 Apr 2018,TLV,IEV,YE334,3:32,UR-COI,6:50 AM,7:16 AM,10:10 AM,Landed 10:48 AM
22 Apr 2018,IEV,TLV,YE333,-,UR-COI,2:00 AM,2:25 AM,5:20 AM,Unknown
12 Apr 2018,SSH,KBP,YE5016,4:10,UR-COI,6:32 PM,5:54 PM,â€”,Landed 10:03 PM
11 Apr 2018,SSH,KBP,YE5020,-,UR-COI,6:46 PM,6:09 PM,â€”,Unknown
11 Apr 2018,SSH,KBP,YE5012,4:11,UR-COI,7:23 AM,6:46 AM,â€”,Landed 10:57 AM
10 Apr 2018,SSH,KBP,YE5016,4:13,UR-COI,4:49 PM,4:08 PM,â€”,Landed 8:21 PM
08 Apr 2018,SSH,KBP,YE5016,4:04,UR-COI,4:59 PM,4:20 PM,â€”,Landed 8:24 PM
04 Apr 2018,TLV,KBP,YE1334,3:18,UR-COI,5:51 PM,5:51 PM,â€”,Landed 9:09 PM
04 Apr 2018,IEV,TLV,YE333,2:57,UR-COI,1:32 PM,1:32 PM,â€”,Landed 4:29 PM
02 Apr 2018,SSH,KBP,YE5020,4:04,UR-COI,6:30 PM,5:53 PM,â€”,Landed 9:56 PM
01 Apr 2018,SSH,KBP,YE5016,3:53,UR-COI,8:06 PM,7:29 PM,â€”,Landed 11:22 PM
01 Apr 2018,IEV,OZH,YE9030,0:54,UR-COI,11:53 AM,11:54 AM,â€”,Landed 12:48 PM
01 Apr 2018,IEV,TLV,YE333,3:00,UR-COI,2:00 AM,1:54 AM,5:20 AM,Landed 4:54 AM
30 Mar 2018,IEV,OZH,YE9021,0:42,UR-COI,1:08 PM,1:08 PM,â€”,Landed 1:50 PM
