Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
27 Nov 2019,MSQ,OZH,M9318,2:05,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:04 PM
27 Nov 2019,OZH,MSQ,M9317,2:12,UR-14005,4:45 AM,4:53 AM,7:00 AM,Landed 7:05 AM
25 Nov 2019,MSQ,OZH,M9318,2:15,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:15 PM
25 Nov 2019,OZH,MSQ,M9317,2:02,UR-14005,4:45 AM,5:00 AM,7:00 AM,Landed 7:02 AM
24 Nov 2019,MSQ,OZH,M9318,2:24,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:24 PM
24 Nov 2019,OZH,MSQ,M9317,2:12,UR-14005,5:45 AM,5:54 AM,8:00 AM,Landed 8:06 AM
22 Nov 2019,MSQ,OZH,M9318,2:05,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:04 PM
22 Nov 2019,OZH,MSQ,M9317,2:03,UR-14005,4:45 AM,5:09 AM,7:00 AM,Landed 7:13 AM
20 Nov 2019,MSQ,OZH,M9318,2:03,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:02 PM
20 Nov 2019,OZH,MSQ,M9317,2:13,UR-14005,4:45 AM,5:06 AM,7:00 AM,Landed 7:20 AM
18 Nov 2019,MSQ,OZH,M9318,2:05,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:04 PM
18 Nov 2019,OZH,MSQ,M9317,1:57,UR-14005,4:45 AM,4:46 AM,7:00 AM,Landed 6:43 AM
17 Nov 2019,MSQ,OZH,M9318,2:04,UR-14005,12:00 PM														,11:52 AM														,2:15 PM,Landed 1:56 PM
17 Nov 2019,OZH,MSQ,M9317,2:15,UR-14005,5:45 AM,5:59 AM,8:00 AM,Landed 8:14 AM
15 Nov 2019,MSQ,OZH,M9318,2:41,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:41 PM
15 Nov 2019,OZH,MSQ,M9317,1:56,UR-14005,4:45 AM,5:06 AM,7:00 AM,Landed 7:02 AM
13 Nov 2019,MSQ,OZH,M9318,2:14,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:14 PM
13 Nov 2019,OZH,MSQ,M9317,2:03,UR-14005,4:45 AM,5:03 AM,7:00 AM,Landed 7:06 AM
11 Nov 2019,MSQ,OZH,M9318,2:10,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:09 PM
11 Nov 2019,OZH,MSQ,M9317,2:03,UR-14005,4:45 AM,4:47 AM,7:00 AM,Landed 6:49 AM
10 Nov 2019,MSQ,OZH,M9318,2:19,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:19 PM
10 Nov 2019,OZH,MSQ,M9317,2:03,UR-14005,5:45 AM,6:02 AM,8:00 AM,Landed 8:05 AM
08 Nov 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
08 Nov 2019,OZH,MSQ,M9317,-,UR-14005,4:45 AM,â€”,7:00 AM,Landed 12:29 PM
06 Nov 2019,IEV,OZH,M96216,1:13,UR-14005,3:18 PM,2:08 PM,â€”,Landed 3:21 PM
06 Nov 2019,OZH,IEV,M96215,1:23,UR-14005,12:42 PM														,12:20 PM														,â€”,Landed 1:44 PM
04 Nov 2019,IEV,OZH,M96216,1:16,UR-14005,3:00 PM,3:50 PM,4:15 PM,Landed 5:06 PM
04 Nov 2019,ODS,IEV,M96218,1:24,UR-14005,12:09 PM														,12:05 PM														,â€”,Landed 1:30 PM
03 Nov 2019,IEV,ODS,M9258,1:15,UR-14005,6:40 PM,11:37 PM														,8:00 PM,Landed 12:52 AM
03 Nov 2019,ODS,IEV,M9257,1:12,UR-14005,4:30 PM,9:54 PM,5:50 PM,Landed 11:06 PM
03 Nov 2019,OZH,ODS,M96217,1:25,UR-14005,9:16 PM,7:50 PM,â€”,Landed 9:14 PM
03 Nov 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
03 Nov 2019,OZH,MSQ,M9317,2:29,UR-14005,5:45 AM,5:51 AM,8:00 AM,Landed 8:20 AM
30 Oct 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
30 Oct 2019,OZH,MSQ,M9317,-,UR-14005,4:45 AM,â€”,7:00 AM,Landed 7:32 AM
28 Oct 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
28 Oct 2019,OZH,MSQ,M9317,2:24,UR-14005,4:45 AM,5:02 AM,7:00 AM,Landed 7:26 AM
27 Oct 2019,OZH,MSQ,M9317,2:03,UR-14005,5:45 AM,6:19 AM,8:00 AM,Landed 8:22 AM
23 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,8:38 AM,7:45 AM,Landed 10:43 AM
22 Oct 2019,IEV,DNK,(MSI318W),1:00,UR-14005,11:05 AM														,10:06 AM														,â€”,Landed 11:07 AM
21 Oct 2019,MSQ,DNK,M9318,3:20,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 3:19 PM
21 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,9:51 AM,7:45 AM,Landed 11:56 AM
20 Oct 2019,MSQ,DNK,M9318,1:52,UR-14005,12:00 PM														,12:03 PM														,2:15 PM,Landed 1:55 PM
20 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,5:40 AM,7:45 AM,Landed 7:44 AM
18 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,5:39 AM,7:45 AM,Landed 7:44 AM
16 Oct 2019,MSQ,DNK,M9318,2:06,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:06 PM
16 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,7:59 AM,7:45 AM,Landed 10:04 AM
12 Oct 2019,BQT,DNK,M96532,2:01,UR-14005,9:50 PM,7:50 PM,â€”,Landed 9:51 PM
11 Oct 2019,DNK,BQT,M96531,2:23,UR-14005,10:04 AM														,7:38 AM,â€”,Landed 10:01 AM
09 Oct 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:01 PM
09 Oct 2019,DNK,MSQ,M9317,2:31,UR-14005,5:30 AM,5:45 AM,7:45 AM,Landed 8:16 AM
06 Oct 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:01 PM
06 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,5:50 AM,7:45 AM,Landed 7:55 AM
04 Oct 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:01 PM
04 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,5:38 AM,7:45 AM,Landed 7:43 AM
02 Oct 2019,MSQ,DNK,M9318,2:03,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:02 PM
02 Oct 2019,DNK,MSQ,M9317,2:05,UR-14005,5:30 AM,5:47 AM,7:45 AM,Landed 7:52 AM
29 Sep 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:55 PM														,2:15 PM,Landed 2:57 PM
29 Sep 2019,DNK,MSQ,M9317,2:15,UR-14005,5:30 AM,5:51 AM,7:45 AM,Landed 8:06 AM
27 Sep 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:04 PM														,2:15 PM,Landed 2:06 PM
27 Sep 2019,DNK,MSQ,M9317,2:03,UR-14005,5:30 AM,5:50 AM,7:45 AM,Landed 7:52 AM
26 Sep 2019,IEV,DNK,M96216,1:00,UR-14005,5:07 PM,5:03 PM,â€”,Landed 6:04 PM
26 Sep 2019,DNK,IEV,M96215,1:32,UR-14005,2:05 PM,1:59 PM,â€”,Landed 3:31 PM
25 Sep 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:01 PM														,2:15 PM,Landed 2:03 PM
25 Sep 2019,DNK,MSQ,M9317,2:31,UR-14005,5:30 AM,5:41 AM,7:45 AM,Landed 8:12 AM
22 Sep 2019,KRK,DNK,M96532,2:38,UR-14005,11:03 PM														,11:00 PM														,â€”,Landed 1:38 AM
21 Sep 2019,DNK,KRK,M96531,2:58,UR-14005,9:21 AM,6:20 AM,â€”,Landed 9:18 AM
20 Sep 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:01 PM
20 Sep 2019,DNK,MSQ,M9317,2:00,UR-14005,5:30 AM,5:28 AM,7:45 AM,Landed 7:29 AM
19 Sep 2019,BOJ,DNK,M9320,2:15,UR-14005,6:30 PM,6:40 PM,8:50 PM,Landed 8:55 PM
19 Sep 2019,DNK,BOJ,M9319,2:49,UR-14005,1:30 PM,1:30 PM,3:50 PM,Landed 4:19 PM
18 Sep 2019,MSQ,DNK,M9318,2:02,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:01 PM
18 Sep 2019,DNK,MSQ,M9317,2:17,UR-14005,5:30 AM,5:59 AM,7:45 AM,Landed 8:16 AM
