Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
26 Nov 2019,OZH,IEV,M9205,-,UR-88310,3:50 PM,â€”,5:10 PM,Landed 5:05 PM
26 Nov 2019,IEV,OZH,M9206,1:18,UR-88310,8:50 AM,8:47 AM,10:10 AM														,Landed 10:05 AM
26 Nov 2019,OZH,IEV,M9201,1:13,UR-88310,5:20 AM,5:31 AM,6:50 AM,Landed 6:44 AM
23 Nov 2019,IEV,OZH,M9208,1:16,UR-88310,9:30 AM,9:31 AM,10:50 AM														,Landed 10:47 AM
23 Nov 2019,OZH,IEV,M9203,1:14,UR-88310,6:30 AM,6:38 AM,7:50 AM,Landed 7:52 AM
25 Oct 2019,KBP,OZH,M96216,1:04,UR-88310,10:06 AM														,10:03 AM														,â€”,Landed 11:08 AM
25 Oct 2019,OZH,KBP,M96215,1:04,UR-88310,9:16 AM,8:10 AM,â€”,Landed 9:13 AM
24 Oct 2019,KBP,OZH,M96218,0:35,UR-88310,10:38 AM														,10:36 AM														,â€”,Landed 11:12 AM
23 Oct 2019,DNK,KBP,M96217,1:04,UR-88310,12:57 PM														,11:50 AM														,â€”,Landed 12:53 PM
13 Oct 2019,LWO,IEV,M9266,1:22,UR-88310,3:00 PM,2:57 PM,4:20 PM,Landed 4:20 PM
12 Oct 2019,IEV,LWO,M9265,1:27,UR-88310,8:00 AM,8:05 AM,9:20 AM,Landed 9:32 AM
11 Oct 2019,LWO,IEV,M9264,-,UR-88310,2:50 PM,â€”,4:10 PM,Landed 4:08 PM
11 Oct 2019,IEV,LWO,M9263,1:28,UR-88310,7:00 AM,7:13 AM,8:15 AM,Landed 8:41 AM
10 Oct 2019,DNK,IEV,M96215,1:13,UR-88310,5:30 AM,5:28 AM,6:45 AM,Landed 6:41 AM
15 Sep 2019,BOJ,DNK,M9320,2:15,UR-88310,6:30 PM,6:58 PM,8:50 PM,Landed 9:13 PM
15 Sep 2019,DNK,BOJ,M9319,2:11,UR-88310,3:30 PM,3:48 PM,5:50 PM,Landed 6:00 PM
09 Sep 2019,DNK,BOJ,M96533,2:01,UR-88310,8:11 PM,6:14 PM,â€”,Landed 8:14 PM
01 Sep 2019,OZH,DNK,M96214,-,UR-88310,6:06 AM,6:10 AM,â€”,Unknown
30 Aug 2019,IEV,OZH,M9202,1:17,UR-88310,5:00 PM,5:19 PM,6:15 PM,Landed 6:37 PM
30 Aug 2019,LWO,IEV,M9264,1:11,UR-88310,2:50 PM,2:58 PM,4:10 PM,Landed 4:09 PM
30 Aug 2019,IEV,LWO,M9263,1:17,UR-88310,7:00 AM,7:04 AM,8:15 AM,Landed 8:21 AM
30 Aug 2019,UDJ,IEV,M9293,1:38,UR-88310,4:00 AM,3:58 AM,6:00 AM,Landed 5:36 AM
28 Aug 2019,IEV,UDJ,M9294,1:47,UR-88310,1:30 PM,1:32 PM,3:30 PM,Landed 3:19 PM
28 Aug 2019,UDJ,IEV,M9293,1:40,UR-88310,4:00 AM,4:06 AM,6:00 AM,Landed 5:46 AM
