Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
28 Sep 2020,KBP,AMS,PS101,2:35,UR-PSI,6:50 AM,7:03 AM,9:55 AM,Landed 9:38 AM
25 Sep 2020,EVN,KBP,PS612,2:37,UR-PSI,1:50 AM,2:16 AM,4:50 AM,Landed 4:53 AM
24 Sep 2020,KBP,EVN,PS611,2:27,UR-PSI,5:10 PM,5:15 PM,7:50 PM,Landed 7:41 PM
20 Sep 2020,IST,KBP,PS714,1:29,UR-PSI,12:40 PM,12:47 PM,2:40 PM,Landed 2:16 PM
20 Sep 2020,KBP,IST,PS713,1:38,UR-PSI,8:40 AM,8:48 AM,10:40 AM,Landed 10:25 AM
19 Sep 2020,IST,KBP,PS714,1:28,UR-PSI,12:40 PM,1:10 PM,2:40 PM,Landed 2:37 PM
19 Sep 2020,KBP,IST,PS713,1:32,UR-PSI,8:40 AM,8:56 AM,10:40 AM,Landed 10:28 AM
18 Sep 2020,DXB,KBP,PS374,5:06,UR-PSI,11:20 PM,11:43 PM,5:10 AM,Landed 4:49 AM
18 Sep 2020,KBP,DXB,PS373,4:37,UR-PSI,4:50 PM,5:27 PM,10:00 PM,Landed 10:04 PM
17 Sep 2020,IST,KBP,PS714,1:26,UR-PSI,12:40 PM,1:02 PM,2:40 PM,Landed 2:28 PM
17 Sep 2020,KBP,IST,PS713,1:36,UR-PSI,8:40 AM,8:48 AM,10:40 AM,Landed 10:23 AM
16 Sep 2020,DXB,KBP,PS374,4:57,UR-PSI,11:20 PM,12:29 AM,5:10 AM,Landed 5:25 AM
16 Sep 2020,KBP,DXB,PS373,4:44,UR-PSI,4:50 PM,5:51 PM,11:00 PM,Landed 10:35 PM
10 Sep 2020,KBP,KBP,PS1234,0:29,UR-PSI,2:46 PM,2:18 PM,â€”,Landed 2:46 PM
02 Sep 2020,LGW,KBP,PS112,2:53,UR-PSI,11:20 AM,11:25 AM,2:40 PM,Landed 2:18 PM
02 Sep 2020,KBP,LGW,PS111,2:47,UR-PSI,6:50 AM,7:09 AM,10:25 AM,Landed 9:55 AM
01 Sep 2020,TLV,KBP,PS776,2:44,UR-PSI,11:35 AM,11:46 AM,2:45 PM,Landed 2:30 PM
01 Sep 2020,KBP,TLV,PS775,2:52,UR-PSI,6:55 AM,7:26 AM,10:05 AM,Landed 10:18 AM
30 Aug 2020,DXB,KBP,PS374,5:04,UR-PSI,11:20 PM,11:33 PM,5:10 AM,Landed 4:36 AM
30 Aug 2020,KBP,DXB,PS373,4:39,UR-PSI,4:50 PM,5:10 PM,10:00 PM,Landed 9:49 PM
30 Aug 2020,IST,KBP,PS714,1:29,UR-PSI,12:40 PM,1:00 PM,2:40 PM,Landed 2:29 PM
30 Aug 2020,KBP,IST,PS713,1:35,UR-PSI,9:40 AM,9:53 AM,11:40 AM,Landed 11:27 AM
27 Aug 2020,AMS,KBP,PS102,2:12,UR-PSI,11:15 AM,11:27 AM,2:05 PM,Landed 1:39 PM
27 Aug 2020,KBP,AMS,PS101,2:47,UR-PSI,6:50 AM,7:10 AM,9:55 AM,Landed 9:57 AM
24 Aug 2020,CDG,KBP,PS128,2:36,UR-PSI,12:00 PM,12:07 PM,3:05 PM,Landed 2:44 PM
24 Aug 2020,KBP,CDG,PS127,2:57,UR-PSI,6:55 AM,7:02 AM,10:20 AM,Landed 9:59 AM
23 Aug 2020,HRG,KBP,PS5102,3:32,UR-PSI,8:00 PM,8:13 PM,11:55 PM,Landed 11:44 PM
23 Aug 2020,KBP,HRG,PS5101,3:21,UR-PSI,3:05 PM,3:26 PM,7:00 PM,Landed 6:47 PM
23 Aug 2020,TIV,KBP,PS6412,1:49,UR-PSI,12:20 PM,12:18 PM,2:30 PM,Landed 2:07 PM
