Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
13 Feb 2021,KHE,KBP,7W176,1:12,UR-DNR,4:50 AM,4:50 AM,6:25 AM,Landed 6:02 AM
12 Feb 2021,KBP,KHE,7W175,1:05,UR-DNR,6:05 PM,6:12 PM,7:40 PM,Landed 7:17 PM
12 Feb 2021,BEG,KBP,7W728,1:40,UR-DNR,2:45 PM,3:07 PM,4:50 PM,Landed 4:47 PM
12 Feb 2021,KBP,BEG,7W727,1:52,UR-DNR,11:55 AM,12:28 PM,2:00 PM,Landed 2:20 PM
12 Feb 2021,ODS,KBP,7W122,0:50,UR-DNR,10:05 AM,10:32 AM,11:10 AM,Landed 11:22 AM
12 Feb 2021,KBP,ODS,7W121,1:15,UR-DNR,8:20 AM,8:34 AM,9:25 AM,Landed 9:48 AM
11 Feb 2021,OZH,KBP,7W184,-,UR-DNR,5:10 PM,â€”,â€”,Landed 5:07 PM
11 Feb 2021,KHE,KBP,7W176,0:52,UR-DNR,4:50 AM,4:50 AM,6:25 AM,Landed 5:42 AM
10 Feb 2021,KBP,KHE,7W175,1:03,UR-DNR,6:05 PM,6:47 PM,7:40 PM,Landed 7:51 PM
10 Feb 2021,ZAG,KBP,7W766,1:54,UR-DNR,11:40 AM,11:55 AM,2:00 PM,Landed 1:49 PM
10 Feb 2021,KBP,ZAG,7W765,2:34,UR-DNR,8:30 AM,8:41 AM,10:55 AM,Landed 11:15 AM
10 Feb 2021,KHE,KBP,7W176,0:53,UR-DNR,4:50 AM,4:54 AM,6:25 AM,Landed 5:47 AM
09 Feb 2021,KBP,KHE,7W175,0:56,UR-DNR,6:05 PM,6:16 PM,7:40 PM,Landed 7:13 PM
09 Feb 2021,SOF,KBP,7W756,1:45,UR-DNR,1:30 PM,1:30 PM,4:30 PM,Landed 3:14 PM
09 Feb 2021,KBP,SOF,7W755,1:54,UR-DNR,8:30 AM,10:15 AM,10:35 AM,Landed 12:10 PM
08 Feb 2021,SOF,KBP,7W756,1:32,UR-DNR,11:15 AM,1:25 PM,1:15 PM,Landed 2:57 PM
08 Feb 2021,KBP,SOF,7W755,2:00,UR-DNR,8:30 AM,10:04 AM,10:35 AM,Landed 12:04 PM
08 Feb 2021,KHE,KBP,7W176,1:02,UR-DNR,4:50 AM,4:48 AM,6:25 AM,Landed 5:50 AM
07 Feb 2021,KBP,KHE,7W175,1:00,UR-DNR,6:05 PM,6:10 PM,7:40 PM,Landed 7:09 PM
07 Feb 2021,ZAG,KBP,7W766,3:40,UR-DNR,12:30 PM,12:34 PM,3:30 PM,Landed 4:15 PM
07 Feb 2021,KBP,ZAG,7W765,2:44,UR-DNR,8:30 AM,9:04 AM,11:45 AM,Landed 11:48 AM
06 Feb 2021,TGD,KBP,7W748,2:08,UR-DNR,2:40 PM,2:40 PM,4:55 PM,Landed 4:47 PM
06 Feb 2021,KBP,TGD,7W747,2:14,UR-DNR,11:35 AM,11:44 AM,1:55 PM,Landed 1:58 PM
