Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
08 Jan 2020,OZH,IEV,M9201,1:24,UR-47297,5:20 AM,5:25 AM,6:50 AM,Landed 6:49 AM
07 Jan 2020,IEV,OZH,M9202,1:16,UR-47297,6:00 PM,6:08 PM,7:15 PM,Landed 7:24 PM
07 Jan 2020,OZH,IEV,M9201,1:19,UR-47297,5:20 AM,5:15 AM,6:50 AM,Landed 6:34 AM
06 Jan 2020,IEV,OZH,M9202,1:19,UR-47297,6:00 PM,6:03 PM,7:15 PM,Landed 7:22 PM
06 Jan 2020,OZH,IEV,M9201,1:19,UR-47297,5:20 AM,5:20 AM,6:50 AM,Landed 6:38 AM
05 Jan 2020,IEV,OZH,M9204,1:19,UR-47297,6:30 PM,6:41 PM,7:45 PM,Landed 8:01 PM
05 Jan 2020,OZH,IEV,M9207,1:13,UR-47297,3:50 PM,4:06 PM,5:10 PM,Landed 5:19 PM
04 Jan 2020,IEV,OZH,M9208,1:14,UR-47297,9:30 AM,9:22 AM,10:50 AM														,Landed 10:36 AM
04 Jan 2020,OZH,IEV,M9203,1:20,UR-47297,6:30 AM,6:36 AM,7:50 AM,Landed 7:57 AM
03 Jan 2020,IEV,OZH,M9202,1:19,UR-47297,6:00 PM,6:00 PM,7:15 PM,Landed 7:19 PM
03 Jan 2020,OZH,IEV,M9201,1:21,UR-47297,5:20 AM,5:37 AM,6:50 AM,Landed 6:58 AM
02 Jan 2020,IEV,OZH,M9202,1:14,UR-47297,6:00 PM,6:11 PM,7:15 PM,Landed 7:24 PM
02 Jan 2020,OZH,IEV,M9201,1:18,UR-47297,5:20 AM,5:36 AM,6:50 AM,Landed 6:54 AM
31 Dec 2019,IEV,OZH,M9202,1:11,UR-47297,9:30 AM,9:22 AM,10:50 AM														,Landed 10:33 AM
31 Dec 2019,OZH,IEV,M9201,1:29,UR-47297,6:30 AM,6:35 AM,7:50 AM,Landed 8:05 AM
30 Dec 2019,IEV,OZH,M9202,1:15,UR-47297,6:00 PM,6:03 PM,7:15 PM,Landed 7:18 PM
30 Dec 2019,OZH,IEV,M9205,1:20,UR-47297,3:50 PM,3:50 PM,5:10 PM,Landed 5:10 PM
30 Dec 2019,IEV,OZH,M9206,1:22,UR-47297,8:50 AM,8:48 AM,10:10 AM														,Landed 10:10 AM
30 Dec 2019,OZH,IEV,M9201,1:16,UR-47297,5:20 AM,5:31 AM,6:50 AM,Landed 6:47 AM
29 Dec 2019,IEV,OZH,M9204,1:18,UR-47297,6:30 PM,6:32 PM,7:45 PM,Landed 7:50 PM
29 Dec 2019,OZH,IEV,M9207,1:15,UR-47297,3:50 PM,4:03 PM,5:10 PM,Landed 5:18 PM
28 Dec 2019,IEV,OZH,M9208,1:18,UR-47297,9:30 AM,9:27 AM,10:50 AM														,Landed 10:45 AM
28 Dec 2019,OZH,IEV,M9203,-,UR-47297,6:30 AM,â€”,7:50 AM,Landed 7:52 AM
27 Dec 2019,IEV,OZH,M9202,1:17,UR-47297,6:00 PM,6:03 PM,7:15 PM,Landed 7:20 PM
27 Dec 2019,OZH,IEV,M9205,1:07,UR-47297,3:50 PM,4:08 PM,5:10 PM,Landed 5:15 PM
27 Dec 2019,IEV,OZH,M9206,1:20,UR-47297,8:50 AM,8:52 AM,10:10 AM														,Landed 10:12 AM
